author,author_url,title,rating,verified,types,body,product_id,review_url,review_date,helpful
Profoto,/gp/profile/amzn1.account.AHV3MXJM5MUCT3ME3W3MRU2DGYNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Getting the code right of Amazon is easy. Only gripe is that,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Does its job. Getting the code right of Amazon is easy. Only gripe is that, I had a previously installed N360 on my laptops and the installation of this new security takes time and is not a easy layover on the old one, to make the installation experience seamless. Norton needs to work on that.",B015724OVG,/gp/customer-reviews/R312PZT0HZZF1R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 12, 2016",
Karen,/gp/profile/amzn1.account.AEHCDW6255UX5G6ZDHMWFLHQ3AWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Norton,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Got it at the right price,B015724OVG,/gp/customer-reviews/R2LO597BFSB3B2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"October 30, 2017",
Pop O,/gp/profile/amzn1.account.AGEJWB2ZQ7AJWDGP2ISRV2NAAFSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Slick!  On both Windows and Android. I recommend this product,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Worked well, as expected.  Easily installed across multiple Window (7,10) and Android devices.  Not a problem to report.  Have recommended to others.",B015724OVG,/gp/customer-reviews/R2QKXMJM375VDQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"October 15, 2016",
Iztap,/gp/profile/amzn1.account.AGBLKKPVXDH2CICCXXWQNN225R2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Did not Work,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",When I tried to install the licence it did not work !! tried several times and I do know how to do it. No way to get my money back.,B015724OVG,/gp/customer-reviews/R38MAXPR7HDH7M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 22, 2017",One
Lawrence E. Mitchell,/gp/profile/amzn1.account.AFRSQ67AXHMEX3ZYGEZLO4PU76UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Easy to load onto computer,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Easy, no problems",B015724OVG,/gp/customer-reviews/RZY9GC9K3JU1H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"February 18, 2019",
Flight Paramedic,/gp/profile/amzn1.account.AESDTKPZQDDF6Y3SU33ELTPZVXOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",this company is greatest company i like Norton every year,B015724OVG,/gp/customer-reviews/R1KEMA3UKH9JWI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"February 1, 2017",
CAP930,/gp/profile/amzn1.account.AEL43H4RQTUZB3Z2GVRIVQ7SSPPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Great,B015724OVG,/gp/customer-reviews/R21WHJN7BUKS8Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"May 3, 2018",
Marc Ellis,/gp/profile/amzn1.account.AELC633MGABFKOB5FCWUKMG7SMQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"good, but..",3,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Good product but every year they strip features like registry check ,backups",B015724OVG,/gp/customer-reviews/R3KL11K4TF9UKX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 14, 2017",One
gloria salzano,/gp/profile/amzn1.account.AHQ52V2UURGHLGCDU5BCEJPQKI4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Easy breezy!,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Fantastic deal. Very happy. Easy and simple. It is less expensive than any other sites I checked while looking for Norton protection. I only have my PC and laptop so I can share with family.,B015724OVG,/gp/customer-reviews/RZDZ8SIN981HG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 20, 2017",
Ginger,/gp/profile/amzn1.account.AHX3CXRG5PBCTO6XJAQVH4TDNQ2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,I don't think I would use this next year.,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",It works Ok not great.,B015724OVG,/gp/customer-reviews/R30SVDW4SMNO1S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 14, 2018",
KC,/gp/profile/amzn1.account.AF4EZNUO6Q7SMFEDEF53CKYW6OPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Norton review,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",I feel Norton is the best security around...it has never failed me in the past....been using Norton for over ten years,B015724OVG,/gp/customer-reviews/RLKI235H68E1R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 26, 2017",
Cecc,/gp/profile/amzn1.account.AHYV5YQ2X7N2I2PPMG7WOHHOIMYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Great product and Awesome price.,B015724OVG,/gp/customer-reviews/R1PL9V9H43XAN3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"January 6, 2018",
A. Springer,/gp/profile/amzn1.account.AF3DL7LZDWKVRE42UYBOFGB5XTUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Not happy,3,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Not too happy with Norton this time. Difficult to download on two of three computers. Would not load on two other computers.,B015724OVG,/gp/customer-reviews/RK03F0R3LDDSU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 19, 2016",
Michael Mccormick,/gp/profile/amzn1.account.AFHUXU76IG4TKSIIQR72E23GXOYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Does what it says it does and does it well.,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I've been using the Norton products for over a decade now. I see no noticeable speed decreases when it's installed. Works well, does what is say it does.",B015724OVG,/gp/customer-reviews/R3ERYNGUEM0EG4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 19, 2016",
Emile Amirsaleh,/gp/profile/amzn1.account.AHBR46MYDUAQUBZHYKPZKHJD4L6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Scare tactics and constant pop-ups,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I guess it works because I don't have any viruses.  It mostly runs in the background which is nice.But they constantly have stupid pop-ups that come up to tell me about new threats.  I have this software on all of my computers, so imagine dismissing a pop-up on one machine, I have to do that same thing on all my other machines every time Norton pushes out a new pop-up.The latest one is the worst, regarding the Equifax security breach.  They say click here to check if you've been breached, and then they try to sell you LifeLock.  Using scare tactics to get you to buy crap you don't need that has NOTHING to do with antivirus!  Highly inappropriate and will be filing a complaint.Again, aside from this crap, the software is nice.  It runs mostly in the background, does not take up much resources, and does not need any attention from my side.  I use it on my work computer and laptop, as well as my home PC for gaming.  It just works well in all environments.",B015724OVG,/gp/customer-reviews/R28YK9UUZ6ZCKJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"September 15, 2017",One
Jim,/gp/profile/amzn1.account.AGZOFAJNS2NGHDDE77PNMTVBK4IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Don't buy it.,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Slowed down all the computers I put it on.,B015724OVG,/gp/customer-reviews/RKM387E3D4LY5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 13, 2016",One
Adventure Joanne,/gp/profile/amzn1.account.AG7KJ3XF3ZJEQ6GCB64KPIBGQHJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","I've been using Norton for years.  Apparetly, its helped, I have not had any problems.",B015724OVG,/gp/customer-reviews/RGUUOKJK0U7BH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"November 15, 2017",
HIFI Corner,/gp/profile/amzn1.account.AG7LAJM57NCJ6B4XAHLXRBDS55VA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Worth the money,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",It is worth the subscription fee. The only complaint I have is that excluding files is a little awkward to do as is handling the firewall which takes over the Windows firewall.,B015724OVG,/gp/customer-reviews/R2ADI2MDGR879I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 9, 2018",
Buho 1,/gp/profile/amzn1.account.AFTCHBJGNEXOHFF262YBLC4IKSBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Norton is Norton,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","So far, so good. I hope it protects my computers well.",B015724OVG,/gp/customer-reviews/R10664YZR6Q0ZH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 23, 2017",
Ronald R Roth,/gp/profile/amzn1.account.AHIG73JKOBMFVDFEIVFDTZFAKY2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,No problems,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Have used in past with no problems or intrusions so wished to continue the product.Am not qualified to rate against other products.,B015724OVG,/gp/customer-reviews/R5WCUXVYOPCLF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"June 17, 2016",
Kindle Customer,/gp/profile/amzn1.account.AGSSRA2KAVPFPBNEXIV6DAEH5K2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Still learning,B015724OVG,/gp/customer-reviews/R138HSZ3GTRRK8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"September 30, 2017",
Jimmy C,/gp/profile/amzn1.account.AEYEHOMDAFXJNPD75IKXH4TMJMPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Stops Cyber Problems.,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Really, really seems to do the job.",B015724OVG,/gp/customer-reviews/R350EIM4V3H37G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"November 25, 2017",
M. Christiansen,/gp/profile/amzn1.account.AENYLMFEPETBNHYW7DXOZWZXSIAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Great,B015724OVG,/gp/customer-reviews/R382P0VU3X2PZC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"January 30, 2018",
drd1,/gp/profile/amzn1.account.AFYHRSQWIDMQRROSM3ICESQZ2BFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,good,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","One of my most valuable purchases, good value",B015724OVG,/gp/customer-reviews/R2QS90QMRTTTHE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"January 25, 2018",
Suziesilverado,/gp/profile/amzn1.account.AEZKGMOAGFYR36WPWL2S23XGVTRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Reliable and easily downloaded program,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Got this at a great price.  I've been using Norton anti-virus programs for years and have had no major issues with my computers.,B015724OVG,/gp/customer-reviews/R1KWR63XLUD46K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"June 17, 2016",
joe spoor,/gp/profile/amzn1.account.AHRC7WHASLRUOLHI6ULCQ5VAIT7A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,good price.,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",I hade no problems with the download on all my devices good price for what you get.,B015724OVG,/gp/customer-reviews/R384QP7J5P3EFP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 9, 2018",
PichiXtreme,/gp/profile/amzn1.account.AHZHYLTE25IFXJUUKZM34VCGT6XQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Is Norton !!!!!!!!!!,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Is Norton !!!!!!!!!!,B015724OVG,/gp/customer-reviews/RAOZY287T0NLB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 2, 2017",
Tatyana Gruzdov,/gp/profile/amzn1.account.AED2XLT5PUTNWFN76F452FUNOIKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,key code not working,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Key code doesn't workThe product key you entered is associated with another Norton account. Sign in to that account to use this key. Learn MoreIs someone can solve this or refund my money?,B015724OVG,/gp/customer-reviews/R35VL4915D1P1W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"August 5, 2018",
Fatty,/gp/profile/amzn1.account.AHDFJBCZB4NOQKNLMPSBAS25OD4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",keeps me virus free,B015724OVG,/gp/customer-reviews/R2BUGUC0PYBA9T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 1, 2018",
Raymond G. Mccutcheon,/gp/profile/amzn1.account.AE3GVP7I4ZVHUY63CJLHVCASDILA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,I feel comfortable with Norton Security,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",It has removed dangerous attempts to invade my privacy.  I feel comfortable with Norton Security.,B015724OVG,/gp/customer-reviews/R1ZAEKQC12PY8Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"November 5, 2016",
Larry Withrow,/gp/profile/amzn1.account.AGE2FVDOBUIUGXJGHKXHTBHL4XXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Have used Kasperskey and Webroot in the recent past and ...,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Have used Kasperskey and Webroot in the recent past and I prefer Norton when features and price are essentially the same.,B015724OVG,/gp/customer-reviews/R3AGDXKININXNW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"September 29, 2017",
Allen Staton,/gp/profile/amzn1.account.AF3ZOO5J4U766UHEX6K3MGM4NTVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Excellent internet security protection,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Have used it year after year with no problems and at the best possible price.,B015724OVG,/gp/customer-reviews/R1342UYQYB7N55/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 8, 2017",
Modulin,/gp/profile/amzn1.account.AEGAZKOFC5PYTQJXQLWV2KUINW4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"To renew: Click ""renew"" in Norton and paste code",4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","For another year of Norton, no need to pay high rates with Norton's renewal service. Sign up for a Norton account form within the application (you should have done that long time ago during installation anyway), buy amazon's code, copy it, open the Norton program's window, click ""renew"" and click ""I have a code to enter"", where you paste the code. Done! The days remaining fill up by a year. Beware: Wait to the last day BEFORE renewing, otherwise Norton steals your remaining days; refill is always only at 366 days, no matter what!",B015724OVG,/gp/customer-reviews/R3D7Y10802719C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"November 20, 2015",4
"J, Carter Watts",/gp/profile/amzn1.account.AGM5MPPJRNB6QQGTGM46BYNGJ6YA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Never Buy Norton Products.,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","It is difficult to describe softwear for a computer. It seems to either do the job or doesn't. I bought this product as I had good luck with it in the past. However, it was the last Norton product I will ever buy. I tried putting this on my computer and got a warning that there were issues with my ip address which had a Trojan on it. This was due to the Norton not doing what it was supposed to. I called the number which was supposedly Norton and they got into my computer to see if they could fix the problem. I was told it would cost between $150.00 to $499.00 to fix it. I told them that being on a fixed income I did not have that kind of money whereas they dropped the whole idea and left the computer without returning it to the state it had been in. I could even get Windows to work afterwards. I blame this entirely on Norton for letting the Trojan through and if it was a scam, for allowing it through. I will never buy another Norton product, not that they care. Cost me a computer.",B015724OVG,/gp/customer-reviews/R1IOZLQTB41KVB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 3, 2016",One
Simon Menkes,/gp/profile/amzn1.account.AHYXWRB4NNMW6FA2JIJVHCEPICWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Two Stars,2,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Beware, this product does not have backup capabilities!  For me, that's the end of the story!",B015724OVG,/gp/customer-reviews/R3R3AWRDMKB2AF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"November 9, 2017",
RICARDO CRUZ,/gp/profile/amzn1.account.AGOLQYYPTOXGHNSMQ5G5SYVEGEWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,cool.!,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Simple... just signed in on my web browser and setup the new key and norton did the rest for me... cool.!! (my subscription was already expired),B015724OVG,/gp/customer-reviews/RPLEAWJXKA64Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"May 3, 2016",
Gurpreet Singh,/gp/profile/amzn1.account.AES32DBHZCYSAWPORHBOALLDPGMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Dont buy,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",I bought for 5 computers but it only installed on one and then started giving me error message.,B015724OVG,/gp/customer-reviews/R1ESPZZHPR93M9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"April 1, 2018",
Yolanda Campbell,/gp/profile/amzn1.account.AHWX5YV4TVEVLFASMVF64V3ERSCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",I got to renew it again Love this brand.,B015724OVG,/gp/customer-reviews/R1N54RDM0VCMKQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"November 1, 2017",
Jeff,/gp/profile/amzn1.account.AETOK55YCFTKEWSPJUYTIMMSCQ6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,This product failed to launch. Even off-shore tech support ...,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","This product failed to launch.  Even off-shore tech support couldn't run it on my up to date windows PC computer.  Money back, please.",B015724OVG,/gp/customer-reviews/R2GHTFQUIP7VLT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"June 21, 2017",One
Amazon Customer,/gp/profile/amzn1.account.AEK5YE4QZG3VOKSMN5FSA5JQKROA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",does what it's suppose too,B015724OVG,/gp/customer-reviews/R3TQ6DMGGG7YTV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"May 14, 2018",
Bill S,/gp/profile/amzn1.account.AGSONXC6YG73CSB5T72E6ENZ64NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Easy to install when I followed the provided Amazon instructions,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Comes as described.  Easy to install when I followed the provided Amazon instructions.  I would buy again.,B015724OVG,/gp/customer-reviews/R3CW7LDNZAX4WP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 7, 2016",One
catherine richards,/gp/profile/amzn1.account.AG4OHKYMENCP44EF2ZLCJ5ES5G7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,... wouldnt install properly in my computer i would not recommend this to any was a waste of money,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",this product didnt work it wouldnt install properly in my computer i would not recommend this to any was a waste of money.,B015724OVG,/gp/customer-reviews/R2829RR436XZOD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"May 14, 2016",
Cynthia J. Smith,/gp/profile/amzn1.account.AEUNULCGV2MNTMUZBEJUW7MCG2EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Norton Security,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Norton is working well so far. Its doing what it is supposed to do .Good product.,B015724OVG,/gp/customer-reviews/R7CDMWL60V73L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 18, 2016",
Doug T,/gp/profile/amzn1.account.AGYCP64JIDHLTNSBFC6FRRRIICYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,safety,4,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",internet security,B015724OVG,/gp/customer-reviews/R1XOQKVE47BNWP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 16, 2019",
Chits,/gp/profile/amzn1.account.AETEKOPAWNUGLYVGYKKED3LA4LVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Easy peasy,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device","Set the order, pay, get the online product key. You are done.I recommend this easy way of upgrade or new installation of security.",B015724OVG,/gp/customer-reviews/R2VH6OWK18OS8F/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"February 7, 2019",
Prince,/gp/profile/amzn1.account.AETIRQ4PNSNEERA3QDN7ATCNGRHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Too late to return,1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Very difficult to download especially if Norton has already been installed. Too long to install if it installs at all.,B015724OVG,/gp/customer-reviews/R25RSCA3UH4AHD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"September 14, 2016",
crystalbluediamond,/gp/profile/amzn1.account.AFFGJKKLLJZ3LAE5ZNX7KIZ6TCHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,makes it so easy..,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",2nd time I have bought this..makes it so easy...just copy and paste and you're set!  Great price too!,B015724OVG,/gp/customer-reviews/R4UNMFHMS3GYG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"January 29, 2017",
A. Bair,/gp/profile/amzn1.account.AFTFAXNMZUH2TMJ2EO76VNPW66IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Only a ""trial"" - not 1  yr coverage",1,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Was only a ' trial' - not a 1 yr coverage.  Had to spend a considerable amount of time on phone and pay for a 2nd subscription to keep my computers covered.,B015724OVG,/gp/customer-reviews/R2583J1MOD2ZA1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"December 20, 2016",
JW,/gp/profile/amzn1.account.AER2O235C644J3VL63WJ7B6OCF5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Price was right,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",The same product that Norton tried to get me to renew but this is less than half the price,B015724OVG,/gp/customer-reviews/R652XVMV75DXL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 15, 2017",
Marian G Dorobantu,/gp/profile/amzn1.account.AG23BOIQRZKRQ55ORJ45CXRRXWFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",good!,B015724OVG,/gp/customer-reviews/R1I4NSM13LQTJ7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 2, 2018",
mb,/gp/profile/amzn1.account.AG4R65OEW6NDBHSDWRIQMJS3STLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Reliable product and easy to install!,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Very easy to install. I already had Norton's from last year and all I needed to do was enter the product key and it renewed my subscription. Amazon had the absolute best price on this product! The renewal through my current subscription was way too expensive and so were store prices. Thanks Amazon for delivering on quality and price!,B015724OVG,/gp/customer-reviews/R29AO2703UQNYX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"March 21, 2016",
Quentin,/gp/profile/amzn1.account.AEQWFS5TUYF4KWLXA2I7FXOKMYVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Five Stars,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",used Norton for years Great product,B015724OVG,/gp/customer-reviews/R2U695ET03S3VI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"September 19, 2017",
Charles,/gp/profile/amzn1.account.AFE5EOP322UXYZ6F37TYP2HHCKYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Norton Security at a Nice Price,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",I have used Norton Security for several years with no problem.  Buying online offers a substantial savings.,B015724OVG,/gp/customer-reviews/R1O5STBPHVXW56/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"May 16, 2016",
linxu2,/gp/profile/amzn1.account.AFLLVSEMD3B7QBSL7LB6GPX6M3TA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,Fast secure protection for your devices,5,Verified Purchase,"Platform: Download Code [12 Month, with Auto-Renewal]Edition: 5 Device",Protects all Windows operating systems with fast and secure updates. Use it on android and apple devices also.,B015724OVG,/gp/customer-reviews/R1VCSH86M5ZEUZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015724OVG,"June 7, 2017",
